country,threshold,driver,year,tc_loss_ha
North Korea,30,Other natural disturbances,2017,16.0
North Korea,30,Other natural disturbances,2018,5.0
North Korea,30,Other natural disturbances,2019,260.0
North Korea,30,Other natural disturbances,2020,139.0
North Korea,30,Other natural disturbances,2021,205.0
North Korea,30,Other natural disturbances,2022,33.0
North Korea,30,Other natural disturbances,2023,53.0
North Korea,30,Other natural disturbances,2024,50.0
North Korea,30,Permanent agriculture,2001,1984.0
North Korea,30,Permanent agriculture,2002,1177.0
North Korea,30,Permanent agriculture,2003,1238.0
North Korea,30,Permanent agriculture,2004,2264.0
North Korea,30,Permanent agriculture,2005,3350.0
North Korea,30,Permanent agriculture,2006,2817.0
North Korea,30,Permanent agriculture,2007,4816.0
North Korea,30,Permanent agriculture,2008,6327.0
North Korea,30,Permanent agriculture,2009,4141.0
North Korea,30,Permanent agriculture,2010,6124.0
North Korea,30,Permanent agriculture,2011,830.0
North Korea,30,Permanent agriculture,2012,6514.0
North Korea,30,Permanent agriculture,2013,697.0
North Korea,30,Permanent agriculture,2014,3387.0
North Korea,30,Permanent agriculture,2015,643.0
North Korea,30,Permanent agriculture,2016,713.0
North Korea,30,Permanent agriculture,2017,885.0
North Korea,30,Permanent agriculture,2018,699.0
North Korea,30,Permanent agriculture,2019,1961.0
North Korea,30,Permanent agriculture,2020,1648.0
North Korea,30,Permanent agriculture,2021,1689.0
North Korea,30,Permanent agriculture,2022,1228.0
North Korea,30,Permanent agriculture,2023,1528.0
North Korea,30,Permanent agriculture,2024,719.0
North Korea,30,Settlements & Infrastructure,2001,53.0
North Korea,30,Settlements & Infrastructure,2002,10.0
North Korea,30,Settlements & Infrastructure,2003,11.0
North Korea,30,Settlements & Infrastructure,2004,21.0
North Korea,30,Settlements & Infrastructure,2005,31.0
North Korea,30,Settlements & Infrastructure,2006,24.0
North Korea,30,Settlements & Infrastructure,2007,13.0
North Korea,30,Settlements & Infrastructure,2008,30.0
North Korea,30,Settlements & Infrastructure,2009,20.0
North Korea,30,Settlements & Infrastructure,2010,31.0
North Korea,30,Settlements & Infrastructure,2011,14.0
North Korea,30,Settlements & Infrastructure,2012,32.0
North Korea,30,Settlements & Infrastructure,2013,7.0
North Korea,30,Settlements & Infrastructure,2014,41.0
North Korea,30,Settlements & Infrastructure,2015,7.0
North Korea,30,Settlements & Infrastructure,2016,14.0
North Korea,30,Settlements & Infrastructure,2017,18.0
North Korea,30,Settlements & Infrastructure,2018,12.0
North Korea,30,Settlements & Infrastructure,2019,71.0
North Korea,30,Settlements & Infrastructure,2020,48.0
North Korea,30,Settlements & Infrastructure,2021,52.0
North Korea,30,Settlements & Infrastructure,2022,16.0
North Korea,30,Settlements & Infrastructure,2023,10.0
North Korea,30,Settlements & Infrastructure,2024,29.0
North Korea,30,Shifting cultivation,2001,1.0
North Korea,30,Shifting cultivation,2002,1.0
North Korea,30,Shifting cultivation,2003,1.0
North Korea,30,Shifting cultivation,2004,0.0
North Korea,30,Shifting cultivation,2005,8.0
North Korea,30,Shifting cultivation,2006,3.0
North Korea,30,Shifting cultivation,2008,1.0
North Korea,30,Shifting cultivation,2009,1.0
North Korea,30,Shifting cultivation,2010,2.0
North Korea,30,Shifting cultivation,2011,0.0
North Korea,30,Shifting cultivation,2012,5.0
North Korea,30,Shifting cultivation,2013,3.0
North Korea,30,Shifting cultivation,2014,1.0
North Korea,30,Shifting cultivation,2016,2.0
North Korea,30,Shifting cultivation,2017,11.0
North Korea,30,Shifting cultivation,2018,5.0
North Korea,30,Shifting cultivation,2019,9.0
North Korea,30,Shifting cultivation,2020,4.0
North Korea,30,Shifting cultivation,2021,2.0
North Korea,30,Shifting cultivation,2023,10.0
North Korea,30,Shifting cultivation,2024,19.0
North Korea,30,Wildfire,2001,3888.0
North Korea,30,Wildfire,2002,954.0
North Korea,30,Wildfire,2003,1131.0
North Korea,30,Wildfire,2004,3009.0
North Korea,30,Wildfire,2005,5372.0
North Korea,30,Wildfire,2006,1505.0
North Korea,30,Wildfire,2007,2174.0
North Korea,30,Wildfire,2008,3965.0
North Korea,30,Wildfire,2009,2714.0
North Korea,30,Wildfire,2010,2734.0
North Korea,30,Wildfire,2011,1695.0
North Korea,30,Wildfire,2012,1497.0
North Korea,30,Wildfire,2013,466.0
North Korea,30,Wildfire,2014,2061.0
North Korea,30,Wildfire,2015,6647.0
North Korea,30,Wildfire,2016,3113.0
North Korea,30,Wildfire,2017,1223.0
North Korea,30,Wildfire,2018,1301.0
North Korea,30,Wildfire,2019,15143.0
North Korea,30,Wildfire,2020,3009.0
North Korea,30,Wildfire,2021,698.0
North Korea,30,Wildfire,2022,733.0
North Korea,30,Wildfire,2023,409.0
North Korea,30,Wildfire,2024,3025.0
Portugal,30,Hard commodities,2001,173.0
Portugal,30,Hard commodities,2002,252.0
Portugal,30,Hard commodities,2003,211.0
Portugal,30,Hard commodities,2004,65.0
Portugal,30,Hard commodities,2005,111.0
Portugal,30,Hard commodities,2006,144.0
Portugal,30,Hard commodities,2007,105.0
Portugal,30,Hard commodities,2008,256.0
Portugal,30,Hard commodities,2009,251.0
Portugal,30,Hard commodities,2010,157.0
Portugal,30,Hard commodities,2011,86.0
Portugal,30,Hard commodities,2012,89.0
Portugal,30,Hard commodities,2013,60.0
Portugal,30,Hard commodities,2014,48.0
Portugal,30,Hard commodities,2015,37.0
Portugal,30,Hard commodities,2016,77.0
Portugal,30,Hard commodities,2017,73.0
Portugal,30,Hard commodities,2018,72.0
Portugal,30,Hard commodities,2019,32.0
Portugal,30,Hard commodities,2020,150.0
Portugal,30,Hard commodities,2021,84.0
Portugal,30,Hard commodities,2022,68.0
Portugal,30,Hard commodities,2023,50.0
Portugal,30,Hard commodities,2024,43.0
Portugal,30,Logging,2001,15550.0
Portugal,30,Logging,2002,21018.0
Portugal,30,Logging,2003,17105.0
Portugal,30,Logging,2004,28740.0
Portugal,30,Logging,2005,20925.0
Portugal,30,Logging,2006,21042.0
Portugal,30,Logging,2007,23549.0
Portugal,30,Logging,2008,22267.0
Portugal,30,Logging,2009,24514.0
Portugal,30,Logging,2010,26879.0
Portugal,30,Logging,2011,16212.0
Portugal,30,Logging,2012,25539.0
Portugal,30,Logging,2013,25159.0
Portugal,30,Logging,2014,32259.0
Portugal,30,Logging,2015,24482.0
Portugal,30,Logging,2016,40547.0
Portugal,30,Logging,2017,29262.0
Portugal,30,Logging,2018,31807.0
Portugal,30,Logging,2019,22455.0
Portugal,30,Logging,2020,35211.0
Portugal,30,Logging,2021,25052.0
Portugal,30,Logging,2022,22124.0
Portugal,30,Logging,2023,22526.0
Portugal,30,Logging,2024,22886.0
Portugal,30,Other natural disturbances,2001,141.0
Portugal,30,Other natural disturbances,2002,118.0
Portugal,30,Other natural disturbances,2003,11.0
Portugal,30,Other natural disturbances,2004,29.0
Portugal,30,Other natural disturbances,2005,9.0
Portugal,30,Other natural disturbances,2006,1.0
Portugal,30,Other natural disturbances,2007,3.0
Portugal,30,Other natural disturbances,2008,17.0
Portugal,30,Other natural disturbances,2009,2.0
Portugal,30,Other natural disturbances,2010,7.0
Portugal,30,Other natural disturbances,2011,6.0
Portugal,30,Other natural disturbances,2012,3.0
Portugal,30,Other natural disturbances,2013,2.0
Portugal,30,Other natural disturbances,2014,0.0
Portugal,30,Other natural disturbances,2015,0.0
Portugal,30,Other natural disturbances,2016,7.0
Portugal,30,Other natural disturbances,2017,0.0
Portugal,30,Other natural disturbances,2018,2.0
Portugal,30,Other natural disturbances,2019,0.0
Portugal,30,Other natural disturbances,2020,7.0
Portugal,30,Other natural disturbances,2021,1.0
Portugal,30,Other natural disturbances,2022,0.0
Portugal,30,Other natural disturbances,2023,12.0
Portugal,30,Other natural disturbances,2024,4.0
Portugal,30,Permanent agriculture,2001,947.0
Portugal,30,Permanent agriculture,2002,1230.0
Portugal,30,Permanent agriculture,2003,721.0
Portugal,30,Permanent agriculture,2004,2094.0
Portugal,30,Permanent agriculture,2005,842.0
Portugal,30,Permanent agriculture,2006,960.0
Portugal,30,Permanent agriculture,2007,1038.0
Portugal,30,Permanent agriculture,2008,967.0
Portugal,30,Permanent agriculture,2009,1172.0
Portugal,30,Permanent agriculture,2010,979.0
Portugal,30,Permanent agriculture,2011,522.0
Portugal,30,Permanent agriculture,2012,806.0
Portugal,30,Permanent agriculture,2013,473.0
Portugal,30,Permanent agriculture,2014,671.0
Portugal,30,Permanent agriculture,2015,645.0
Portugal,30,Permanent agriculture,2016,872.0
Portugal,30,Permanent agriculture,2017,652.0
Portugal,30,Permanent agriculture,2018,835.0
Portugal,30,Permanent agriculture,2019,425.0
Portugal,30,Permanent agriculture,2020,596.0
Portugal,30,Permanent agriculture,2021,412.0
Portugal,30,Permanent agriculture,2022,465.0
Portugal,30,Permanent agriculture,2023,307.0
Portugal,30,Permanent agriculture,2024,397.0
Portugal,30,Settlements & Infrastructure,2001,272.0
Portugal,30,Settlements & Infrastructure,2002,422.0
Portugal,30,Settlements & Infrastructure,2003,263.0
Portugal,30,Settlements & Infrastructure,2004,594.0
Portugal,30,Settlements & Infrastructure,2005,555.0
Portugal,30,Settlements & Infrastructure,2006,439.0
Portugal,30,Settlements & Infrastructure,2007,646.0
Portugal,30,Settlements & Infrastructure,2008,628.0
Portugal,30,Settlements & Infrastructure,2009,621.0
Portugal,30,Settlements & Infrastructure,2010,964.0
Portugal,30,Settlements & Infrastructure,2011,496.0
Portugal,30,Settlements & Infrastructure,2012,597.0
Portugal,30,Settlements & Infrastructure,2013,392.0
Portugal,30,Settlements & Infrastructure,2014,498.0
Portugal,30,Settlements & Infrastructure,2015,447.0
Portugal,30,Settlements & Infrastructure,2016,793.0
Portugal,30,Settlements & Infrastructure,2017,643.0
Portugal,30,Settlements & Infrastructure,2018,897.0
Portugal,30,Settlements & Infrastructure,2019,565.0
Portugal,30,Settlements & Infrastructure,2020,752.0
Portugal,30,Settlements & Infrastructure,2021,514.0
Portugal,30,Settlements & Infrastructure,2022,438.0
Portugal,30,Settlements & Infrastructure,2023,457.0
Portugal,30,Settlements & Infrastructure,2024,461.0
Portugal,30,Wildfire,2001,7276.0
Portugal,30,Wildfire,2002,11821.0
Portugal,30,Wildfire,2003,8504.0
Portugal,30,Wildfire,2004,23737.0
Portugal,30,Wildfire,2005,16450.0
Portugal,30,Wildfire,2006,19956.0
Portugal,30,Wildfire,2007,10941.0
Portugal,30,Wildfire,2008,9449.0
Portugal,30,Wildfire,2009,13261.0
Portugal,30,Wildfire,2010,19379.0
Portugal,30,Wildfire,2011,9333.0
Portugal,30,Wildfire,2012,31157.0
Portugal,30,Wildfire,2013,25778.0
Portugal,30,Wildfire,2014,26757.0
Portugal,30,Wildfire,2015,20470.0
Portugal,30,Wildfire,2016,52328.0
Portugal,30,Wildfire,2017,143246.0
Portugal,30,Wildfire,2018,63808.0
Portugal,30,Wildfire,2019,13395.0
Portugal,30,Wildfire,2020,25310.0
Portugal,30,Wildfire,2021,11151.0
Portugal,30,Wildfire,2022,23769.0
Portugal,30,Wildfire,2023,13030.0
Portugal,30,Wildfire,2024,19582.0
Paraguay,30,Hard commodities,2001,22.0
Paraguay,30,Hard commodities,2002,39.0
Paraguay,30,Hard commodities,2003,30.0
Paraguay,30,Hard commodities,2004,62.0
Paraguay,30,Hard commodities,2005,88.0
Paraguay,30,Hard commodities,2006,88.0
Paraguay,30,Hard commodities,2007,135.0
Paraguay,30,Hard commodities,2008,50.0
Paraguay,30,Hard commodities,2009,106.0
Paraguay,30,Hard commodities,2010,79.0
Paraguay,30,Hard commodities,2011,81.0
Paraguay,30,Hard commodities,2012,95.0
Paraguay,30,Hard commodities,2013,62.0
Paraguay,30,Hard commodities,2014,59.0
Paraguay,30,Hard commodities,2015,68.0
Paraguay,30,Hard commodities,2016,206.0
Paraguay,30,Hard commodities,2017,264.0
Paraguay,30,Hard commodities,2018,142.0
Paraguay,30,Hard commodities,2019,228.0
Paraguay,30,Hard commodities,2020,320.0
Paraguay,30,Hard commodities,2021,384.0
Paraguay,30,Hard commodities,2022,443.0
Paraguay,30,Hard commodities,2023,532.0
Paraguay,30,Hard commodities,2024,124.0
Paraguay,30,Logging,2001,1489.0
Paraguay,30,Logging,2002,1915.0
Paraguay,30,Logging,2003,3304.0
Paraguay,30,Logging,2004,2422.0
Paraguay,30,Logging,2005,2515.0
Paraguay,30,Logging,2006,1569.0
Paraguay,30,Logging,2007,2839.0
Paraguay,30,Logging,2008,2802.0
Paraguay,30,Logging,2009,2328.0
Paraguay,30,Logging,2010,3591.0
Paraguay,30,Logging,2011,3446.0
Paraguay,30,Logging,2012,7165.0
Paraguay,30,Logging,2013,3453.0
Paraguay,30,Logging,2014,2512.0
Paraguay,30,Logging,2015,1937.0
Paraguay,30,Logging,2016,3292.0
Paraguay,30,Logging,2017,4475.0
Paraguay,30,Logging,2018,2677.0
Paraguay,30,Logging,2019,3191.0
Paraguay,30,Logging,2020,3189.0
Paraguay,30,Logging,2021,3462.0
Paraguay,30,Logging,2022,3463.0
Paraguay,30,Logging,2023,2985.0
Paraguay,30,Logging,2024,5235.0
Paraguay,30,Other natural disturbances,2001,1504.0
Paraguay,30,Other natural disturbances,2002,1482.0
Paraguay,30,Other natural disturbances,2003,3036.0
Paraguay,30,Other natural disturbances,2004,2310.0
Paraguay,30,Other natural disturbances,2005,1983.0
Paraguay,30,Other natural disturbances,2006,1335.0
Paraguay,30,Other natural disturbances,2007,4331.0
Paraguay,30,Other natural disturbances,2008,3035.0
Paraguay,30,Other natural disturbances,2009,2763.0
Paraguay,30,Other natural disturbances,2010,2966.0
Paraguay,30,Other natural disturbances,2011,2297.0
Paraguay,30,Other natural disturbances,2012,5353.0
Paraguay,30,Other natural disturbances,2013,850.0
Paraguay,30,Other natural disturbances,2014,2064.0
Paraguay,30,Other natural disturbances,2015,489.0
Paraguay,30,Other natural disturbances,2016,817.0
Paraguay,30,Other natural disturbances,2017,1543.0
Paraguay,30,Other natural disturbances,2018,189.0
Paraguay,30,Other natural disturbances,2019,276.0
Paraguay,30,Other natural disturbances,2020,1057.0
Paraguay,30,Other natural disturbances,2021,963.0
Paraguay,30,Other natural disturbances,2022,1057.0
Paraguay,30,Other natural disturbances,2023,580.0
Paraguay,30,Other natural disturbances,2024,1205.0
Paraguay,30,Permanent agriculture,2001,143483.0
Paraguay,30,Permanent agriculture,2002,187139.0
Paraguay,30,Permanent agriculture,2003,256957.0
Paraguay,30,Permanent agriculture,2004,239211.0
Paraguay,30,Permanent agriculture,2005,253164.0
Paraguay,30,Permanent agriculture,2006,143242.0
Paraguay,30,Permanent agriculture,2007,412118.0
Paraguay,30,Permanent agriculture,2008,365499.0
Paraguay,30,Permanent agriculture,2009,342404.0
Paraguay,30,Permanent agriculture,2010,428534.0
Paraguay,30,Permanent agriculture,2011,445833.0
Paraguay,30,Permanent agriculture,2012,490858.0
Paraguay,30,Permanent agriculture,2013,299355.0
Paraguay,30,Permanent agriculture,2014,334764.0
Paraguay,30,Permanent agriculture,2015,273769.0
Paraguay,30,Permanent agriculture,2016,306333.0
Paraguay,30,Permanent agriculture,2017,325028.0
Paraguay,30,Permanent agriculture,2018,252751.0
Paraguay,30,Permanent agriculture,2019,199438.0
Paraguay,30,Permanent agriculture,2020,200380.0
Paraguay,30,Permanent agriculture,2021,231646.0
Paraguay,30,Permanent agriculture,2022,197880.0
Paraguay,30,Permanent agriculture,2023,172897.0
Paraguay,30,Permanent agriculture,2024,165579.0
Paraguay,30,Settlements & Infrastructure,2001,383.0
Paraguay,30,Settlements & Infrastructure,2002,304.0
Paraguay,30,Settlements & Infrastructure,2003,411.0
Paraguay,30,Settlements & Infrastructure,2004,497.0
Paraguay,30,Settlements & Infrastructure,2005,680.0
Paraguay,30,Settlements & Infrastructure,2006,415.0
Paraguay,30,Settlements & Infrastructure,2007,844.0
Paraguay,30,Settlements & Infrastructure,2008,990.0
Paraguay,30,Settlements & Infrastructure,2009,603.0
Paraguay,30,Settlements & Infrastructure,2010,601.0
Paraguay,30,Settlements & Infrastructure,2011,769.0
Paraguay,30,Settlements & Infrastructure,2012,579.0
Paraguay,30,Settlements & Infrastructure,2013,410.0
Paraguay,30,Settlements & Infrastructure,2014,403.0
Paraguay,30,Settlements & Infrastructure,2015,470.0
Paraguay,30,Settlements & Infrastructure,2016,939.0
Paraguay,30,Settlements & Infrastructure,2017,924.0
Paraguay,30,Settlements & Infrastructure,2018,443.0
Paraguay,30,Settlements & Infrastructure,2019,417.0
Paraguay,30,Settlements & Infrastructure,2020,447.0
Paraguay,30,Settlements & Infrastructure,2021,530.0
Paraguay,30,Settlements & Infrastructure,2022,518.0
Paraguay,30,Settlements & Infrastructure,2023,320.0
Paraguay,30,Settlements & Infrastructure,2024,292.0
Paraguay,30,Shifting cultivation,2001,19.0
Paraguay,30,Shifting cultivation,2002,12.0
Paraguay,30,Shifting cultivation,2003,49.0
Paraguay,30,Shifting cultivation,2004,8.0
Paraguay,30,Shifting cultivation,2005,17.0
Paraguay,30,Shifting cultivation,2006,2.0
Paraguay,30,Shifting cultivation,2007,24.0
Paraguay,30,Shifting cultivation,2008,16.0
Paraguay,30,Shifting cultivation,2009,13.0
Paraguay,30,Shifting cultivation,2010,30.0
Paraguay,30,Shifting cultivation,2011,24.0
Paraguay,30,Shifting cultivation,2012,30.0
Paraguay,30,Shifting cultivation,2013,2.0
Paraguay,30,Shifting cultivation,2014,11.0
Paraguay,30,Shifting cultivation,2015,6.0
Paraguay,30,Shifting cultivation,2016,8.0
Paraguay,30,Shifting cultivation,2017,14.0
Paraguay,30,Shifting cultivation,2018,4.0
Paraguay,30,Shifting cultivation,2019,0.0
Paraguay,30,Shifting cultivation,2020,5.0
Paraguay,30,Shifting cultivation,2021,7.0
Paraguay,30,Shifting cultivation,2022,41.0
Paraguay,30,Shifting cultivation,2023,44.0
Paraguay,30,Shifting cultivation,2024,48.0
Paraguay,30,Wildfire,2001,2840.0
Paraguay,30,Wildfire,2002,3809.0
Paraguay,30,Wildfire,2003,2930.0
Paraguay,30,Wildfire,2004,2405.0
Paraguay,30,Wildfire,2005,3721.0
Paraguay,30,Wildfire,2006,1295.0
Paraguay,30,Wildfire,2007,5259.0
Paraguay,30,Wildfire,2008,3229.0
Paraguay,30,Wildfire,2009,4578.0
Paraguay,30,Wildfire,2010,5987.0
Paraguay,30,Wildfire,2011,4165.0
Paraguay,30,Wildfire,2012,4320.0
Paraguay,30,Wildfire,2013,13892.0
Paraguay,30,Wildfire,2014,5371.0
Paraguay,30,Wildfire,2015,2352.0
Paraguay,30,Wildfire,2016,7965.0
Paraguay,30,Wildfire,2017,27267.0
Paraguay,30,Wildfire,2018,2496.0
Paraguay,30,Wildfire,2019,109343.0
Paraguay,30,Wildfire,2020,37734.0
Paraguay,30,Wildfire,2021,39558.0
Paraguay,30,Wildfire,2022,13474.0
Paraguay,30,Wildfire,2023,7130.0
Paraguay,30,Wildfire,2024,93184.0
Palestine,30,Hard commodities,2024,0.0
Palestine,30,Logging,2001,0.0
Palestine,30,Logging,2014,0.0
Palestine,30,Logging,2016,0.0
Palestine,30,Logging,2017,0.0
Palestine,30,Logging,2018,1.0
Palestine,30,Logging,2019,0.0
Palestine,30,Logging,2023,0.0
Palestine,30,Permanent agriculture,2001,0.0
Palestine,30,Permanent agriculture,2002,1.0
Palestine,30,Permanent agriculture,2003,0.0
Palestine,30,Permanent agriculture,2004,0.0
Palestine,30,Permanent agriculture,2005,0.0
Palestine,30,Permanent agriculture,2006,0.0
Palestine,30,Permanent agriculture,2007,0.0
Palestine,30,Permanent agriculture,2008,1.0
Palestine,30,Permanent agriculture,2009,0.0
Palestine,30,Permanent agriculture,2013,0.0
Palestine,30,Permanent agriculture,2023,0.0
Palestine,30,Permanent agriculture,2024,0.0
Palestine,30,Settlements & Infrastructure,2001,0.0
Palestine,30,Settlements & Infrastructure,2002,0.0
Palestine,30,Settlements & Infrastructure,2003,0.0
Palestine,30,Settlements & Infrastructure,2004,0.0
Palestine,30,Settlements & Infrastructure,2006,0.0
Palestine,30,Settlements & Infrastructure,2008,0.0
Palestine,30,Settlements & Infrastructure,2009,0.0
Palestine,30,Settlements & Infrastructure,2010,0.0
Palestine,30,Settlements & Infrastructure,2012,0.0
Palestine,30,Settlements & Infrastructure,2013,0.0
Palestine,30,Settlements & Infrastructure,2014,0.0
Palestine,30,Settlements & Infrastructure,2017,0.0
Palestine,30,Settlements & Infrastructure,2020,0.0
Palestine,30,Settlements & Infrastructure,2023,0.0
Palestine,30,Settlements & Infrastructure,2024,0.0
Palestine,30,Wildfire,2001,0.0
Palestine,30,Wildfire,2004,0.0
Palestine,30,Wildfire,2010,0.0
Palestine,30,Wildfire,2012,0.0
Palestine,30,Wildfire,2014,0.0
Palestine,30,Wildfire,2017,0.0
Palestine,30,Wildfire,2018,0.0
Réunion,30,Logging,2001,0.0
Réunion,30,Logging,2002,19.0
Réunion,30,Logging,2003,0.0
Réunion,30,Logging,2005,9.0
Réunion,30,Logging,2006,9.0
Réunion,30,Logging,2009,5.0
Réunion,30,Logging,2010,0.0
Réunion,30,Logging,2011,3.0
Réunion,30,Logging,2012,9.0
Réunion,30,Logging,2013,26.0
Réunion,30,Logging,2014,4.0
Réunion,30,Other natural disturbances,2001,0.0
Réunion,30,Other natural disturbances,2002,49.0
Réunion,30,Other natural disturbances,2003,4.0
Réunion,30,Other natural disturbances,2005,39.0
Réunion,30,Other natural disturbances,2006,143.0
Réunion,30,Other natural disturbances,2008,2.0
Réunion,30,Other natural disturbances,2009,27.0
Réunion,30,Other natural disturbances,2010,27.0
Réunion,30,Other natural disturbances,2011,55.0
Réunion,30,Other natural disturbances,2012,26.0
Réunion,30,Other natural disturbances,2013,56.0
Réunion,30,Other natural disturbances,2014,76.0
Réunion,30,Other natural disturbances,2016,0.0
Réunion,30,Permanent agriculture,2001,19.0
Réunion,30,Permanent agriculture,2002,382.0
Réunion,30,Permanent agriculture,2003,132.0
Réunion,30,Permanent agriculture,2005,112.0
Réunion,30,Permanent agriculture,2006,316.0
Réunion,30,Permanent agriculture,2008,9.0
Réunion,30,Permanent agriculture,2009,110.0
Réunion,30,Permanent agriculture,2010,148.0
Réunion,30,Permanent agriculture,2011,415.0
Réunion,30,Permanent agriculture,2012,746.0
Réunion,30,Permanent agriculture,2013,1447.0
Réunion,30,Permanent agriculture,2014,490.0
Réunion,30,Permanent agriculture,2015,8.0
Réunion,30,Permanent agriculture,2016,6.0
Réunion,30,Settlements & Infrastructure,2001,1.0
Réunion,30,Settlements & Infrastructure,2002,7.0
Réunion,30,Settlements & Infrastructure,2003,0.0
Réunion,30,Settlements & Infrastructure,2005,4.0
Réunion,30,Settlements & Infrastructure,2006,10.0
Réunion,30,Settlements & Infrastructure,2008,1.0
Réunion,30,Settlements & Infrastructure,2009,6.0
Réunion,30,Settlements & Infrastructure,2010,8.0
Réunion,30,Settlements & Infrastructure,2011,21.0
Réunion,30,Settlements & Infrastructure,2012,15.0
Réunion,30,Settlements & Infrastructure,2013,23.0
Réunion,30,Settlements & Infrastructure,2014,16.0
Réunion,30,Settlements & Infrastructure,2016,0.0
Réunion,30,Shifting cultivation,2001,5.0
Réunion,30,Shifting cultivation,2002,24.0
Réunion,30,Shifting cultivation,2003,1.0
Réunion,30,Shifting cultivation,2005,12.0
Réunion,30,Shifting cultivation,2006,40.0
Réunion,30,Shifting cultivation,2008,0.0
Réunion,30,Shifting cultivation,2009,14.0
Réunion,30,Shifting cultivation,2010,21.0
Réunion,30,Shifting cultivation,2011,42.0
Réunion,30,Shifting cultivation,2012,25.0
Réunion,30,Shifting cultivation,2013,55.0
Réunion,30,Shifting cultivation,2014,49.0
Réunion,30,Shifting cultivation,2015,0.0
Réunion,30,Wildfire,2001,1.0
Réunion,30,Wildfire,2002,8.0
Réunion,30,Wildfire,2003,0.0
Réunion,30,Wildfire,2005,36.0
Réunion,30,Wildfire,2006,88.0
Réunion,30,Wildfire,2008,0.0
Réunion,30,Wildfire,2009,15.0
Réunion,30,Wildfire,2010,8.0
Réunion,30,Wildfire,2011,12.0
Réunion,30,Wildfire,2012,12.0
Réunion,30,Wildfire,2013,23.0
Réunion,30,Wildfire,2014,17.0
Réunion,30,Wildfire,2016,0.0
Romania,30,Hard commodities,2001,40.0
Romania,30,Hard commodities,2002,54.0
Romania,30,Hard commodities,2003,48.0
Romania,30,Hard commodities,2004,122.0
Romania,30,Hard commodities,2005,104.0
Romania,30,Hard commodities,2006,155.0
Romania,30,Hard commodities,2007,126.0
Romania,30,Hard commodities,2008,147.0
Romania,30,Hard commodities,2009,73.0
Romania,30,Hard commodities,2010,88.0
Romania,30,Hard commodities,2011,76.0
Romania,30,Hard commodities,2012,176.0
Romania,30,Hard commodities,2013,65.0
Romania,30,Hard commodities,2014,100.0
Romania,30,Hard commodities,2015,50.0
Romania,30,Hard commodities,2016,41.0
Romania,30,Hard commodities,2017,38.0
Romania,30,Hard commodities,2018,24.0
Romania,30,Hard commodities,2019,52.0
Romania,30,Hard commodities,2020,80.0
Romania,30,Hard commodities,2021,71.0
Romania,30,Hard commodities,2022,135.0
Romania,30,Hard commodities,2023,110.0
Romania,30,Hard commodities,2024,60.0
Romania,30,Logging,2001,16852.0
Romania,30,Logging,2002,15757.0
Romania,30,Logging,2003,9135.0
Romania,30,Logging,2004,17884.0
Romania,30,Logging,2005,18712.0
Romania,30,Logging,2006,12438.0
Romania,30,Logging,2007,37193.0
Romania,30,Logging,2008,16799.0
Romania,30,Logging,2009,15650.0
Romania,30,Logging,2010,17189.0
Romania,30,Logging,2011,16302.0
Romania,30,Logging,2012,29138.0
Romania,30,Logging,2013,12144.0
Romania,30,Logging,2014,18532.0
Romania,30,Logging,2015,10542.0
Romania,30,Logging,2016,22092.0
Romania,30,Logging,2017,18647.0
Romania,30,Logging,2018,18498.0
Romania,30,Logging,2019,11932.0
Romania,30,Logging,2020,26745.0
Romania,30,Logging,2021,14291.0
Romania,30,Logging,2022,15889.0
Romania,30,Logging,2023,24365.0
Romania,30,Logging,2024,19606.0
Romania,30,Other natural disturbances,2001,64.0
Romania,30,Other natural disturbances,2002,91.0
Romania,30,Other natural disturbances,2003,57.0
Romania,30,Other natural disturbances,2004,45.0
Romania,30,Other natural disturbances,2005,75.0
Romania,30,Other natural disturbances,2006,51.0
Romania,30,Other natural disturbances,2007,147.0
Romania,30,Other natural disturbances,2008,81.0
Romania,30,Other natural disturbances,2009,76.0
Romania,30,Other natural disturbances,2010,77.0
Romania,30,Other natural disturbances,2011,63.0
Romania,30,Other natural disturbances,2012,185.0
Romania,30,Other natural disturbances,2013,32.0
Romania,30,Other natural disturbances,2014,101.0
Romania,30,Other natural disturbances,2015,32.0
Romania,30,Other natural disturbances,2016,321.0
Romania,30,Other natural disturbances,2017,69.0
Romania,30,Other natural disturbances,2018,78.0
Romania,30,Other natural disturbances,2019,45.0
Romania,30,Other natural disturbances,2020,218.0
Romania,30,Other natural disturbances,2021,102.0
Romania,30,Other natural disturbances,2022,109.0
Romania,30,Other natural disturbances,2023,246.0
Romania,30,Other natural disturbances,2024,110.0
Romania,30,Permanent agriculture,2001,99.0
Romania,30,Permanent agriculture,2002,100.0
Romania,30,Permanent agriculture,2003,29.0
Romania,30,Permanent agriculture,2004,241.0
Romania,30,Permanent agriculture,2005,158.0
Romania,30,Permanent agriculture,2006,122.0
Romania,30,Permanent agriculture,2007,174.0
Romania,30,Permanent agriculture,2008,122.0
Romania,30,Permanent agriculture,2009,130.0
Romania,30,Permanent agriculture,2010,140.0
Romania,30,Permanent agriculture,2011,185.0
Romania,30,Permanent agriculture,2012,403.0
Romania,30,Permanent agriculture,2013,74.0
Romania,30,Permanent agriculture,2014,150.0
Romania,30,Permanent agriculture,2015,104.0
Romania,30,Permanent agriculture,2016,188.0
